120000	3.32E+02	1.66E-01	215.41
130000	3.11E+02	1.55E-01	246.55
140000	2.93E+02	1.45E-01	279.71
150000	2.77E+02	1.36E-01	314.86
160000	2.62E+02	1.28E-01	351.96
170000	2.50E+02	1.22E-01	390.99
180000	2.39E+02	1.15E-01	431.93
200000	2.19E+02	1.05E-01	519.35
225000	2.00E+02	9.45E-02	638.82
250000	1.84E+02	8.59E-02	769.38
275000	1.70E+02	7.89E-02	910.71
300000	1.59E+02	7.29E-02	1060
325000	1.49E+02	6.78E-02	1220
350000	1.41E+02	6.34E-02	1400
375000	1.33E+02	5.96E-02	1580
400000	1.27E+02	5.62E-02	1770
450000	1.15E+02	5.05E-02	2190
500000	1.06E+02	4.59E-02	2640
550000	9.83E+01	4.21E-02	3130
600000	9.18E+01	3.89E-02	3650
650000	8.62E+01	3.62E-02	4220
700000	8.14E+01	3.38E-02	4810
800000	7.34E+01	3.00E-02	6110
900000	6.71E+01	2.69E-02	7530
1000000	6.19E+01	2.44E-02	9080
